date,open,high,low,close,adjusted_close,volume
2019-06-13,289.4,289.98,288.62,289.58,260.8579,48945200
2019-06-14,289.26,289.93,288.41,289.26,260.5697,52324700
2019-06-17,289.52,290.22,289.18,289.37,260.6688,39205700
2019-06-18,291.39,293.57,290.99,292.4,263.3982,85434800
2019-06-19,292.55,293.65,291.47,293.06,263.9928,78674400
2019-06-20,296.04,296.31,293.13,295.86,266.5151,116570000
2019-06-21,294.13,295.52,293.76,294.,266.1273,83309500
2019-06-24,294.23,294.58,293.47,293.64,265.8014,47582700
2019-06-25,293.7,293.73,290.64,290.76,263.1945,82028700
2019-06-26,291.75,292.31,290.35,290.47,262.932,51584900
2019-06-27,291.31,292.06,290.89,291.5,263.8643,40355200
2019-06-28,292.58,293.55,292.01,293.,265.2221,59350900
2019-07-01,296.68,296.92,294.33,295.66,267.6299,78705600
2019-07-02,295.61,296.49,294.68,296.43,268.3269,61504500
2019-07-03,297.18,298.82,297.02,298.8,270.4722,40898900
2019-07-05,297.44,298.64,296.01,298.46,270.1645,51677300
2019-07-08,297.01,298.26,296.22,296.82,268.68,45841800
2019-07-09,295.54,297.52,295.48,297.19,269.0149,41101300
2019-07-10,298.37,299.66,297.78,298.61,270.3003,58448500
2019-07-11,299.32,299.58,298.2,299.31,270.9339,50826100
2019-07-12,299.85,300.73,299.51,300.65,272.1469,40326000
2019-07-15,301.13,301.13,300.19,300.75,272.2374,33900000
2019-07-16,300.65,300.88,299.44,299.78,271.3593,36650100
2019-07-17,299.75,299.93,297.74,297.74,269.5127,36036300
2019-07-18,297.19,299.25,296.7,298.83,270.4994,51392600
2019-07-19,300.04,300.07,296.98,297.17,268.9968,58678600
2019-07-22,297.61,298.5,297.04,297.9,269.6576,43638100
2019-07-23,299.14,300.03,298.22,300.03,271.5856,44564500
2019-07-24,299.19,301.44,299.09,301.44,272.862,47213200
2019-07-25,300.94,301.,299.11,300.,271.5585,55394100
2019-07-26,300.76,302.23,300.62,302.01,273.3779,45084100
2019-07-29,301.88,302.01,300.85,301.46,272.8801,38126500
2019-07-30,299.91,301.17,299.49,300.72,272.2102,45849000
2019-07-31,300.99,301.2,295.2,297.43,269.2321,104245200
2019-08-01,297.6,300.87,293.96,294.84,266.8877,142646600
2019-08-02,293.85,294.12,290.9,292.62,264.8781,116749700
2019-08-05,288.09,288.21,281.72,283.82,256.9124,178745400
2019-08-06,285.91,288.04,284.28,287.8,260.5151,120711700
2019-08-07,284.4,288.82,282.04,287.97,260.669,140572300
2019-08-08,289.62,293.62,289.01,293.62,265.7833,87713900
2019-08-09,292.58,293.24,289.65,291.62,263.9729,93730000
2019-08-12,289.96,291.61,287.02,288.07,260.7595,65527600
2019-08-13,287.74,294.15,287.36,292.55,264.8148,94299800
2019-08-14,288.07,288.74,283.76,283.9,256.9848,135622100
2019-08-15,284.88,285.64,282.39,284.65,257.6637,99556600
2019-08-16,286.48,289.33,284.71,288.85,261.4656,83018300
2019-08-19,292.19,293.08,291.44,292.33,264.6156,53571800
2019-08-20,291.77,292.36,289.95,290.09,262.588,51596400
2019-08-21,292.48,292.86,291.72,292.45,264.7243,49524700
2019-08-22,293.23,293.93,290.4,292.36,264.6428,51666400
2019-08-23,290.92,292.76,283.47,284.85,257.8448,149161500
2019-08-26,287.27,288.,285.58,288.,260.6961,72423800
2019-08-27,289.54,289.95,286.03,286.87,259.6733,66668900
2019-08-28,286.14,289.07,285.25,288.89,261.5018,59696700
2019-08-29,291.72,293.16,290.61,292.58,264.8419,57899400
2019-08-30,294.22,294.24,291.42,292.45,264.7243,62901200
2019-09-03,290.57,291.58,289.27,290.74,263.1764,69101400
2019-09-04,293.14,294.06,292.31,294.04,266.1635,46887300
2019-09-05,296.79,298.83,294.,297.82,269.5852,83258100
2019-09-06,298.17,298.76,297.42,298.05,269.7934,49584300
2019-09-09,299.14,299.24,297.16,298.2,269.9291,51260300
2019-09-10,297.36,298.2,295.97,298.13,269.8658,57947100
2019-09-11,298.47,300.34,297.75,300.25,271.7848,68821100
2019-09-12,301.25,302.46,300.41,301.29,272.7262,72908700
2019-09-13,301.78,302.17,300.68,301.09,272.5451,62104800
2019-09-16,299.84,301.14,299.45,300.16,271.7033,58191200
2019-09-17,299.94,301.02,299.75,300.92,272.3913,41475500
2019-09-18,300.49,301.22,298.24,301.1,272.5542,73375800
2019-09-19,301.53,302.63,300.71,301.08,272.5361,76560500
2019-09-20,300.36,300.67,297.41,298.28,271.2481,89565000
2019-09-23,297.55,299.,297.27,298.21,271.1844,43476800
2019-09-24,299.41,299.84,294.81,295.87,269.0565,94869400
2019-09-25,295.96,298.11,294.33,297.62,270.6479,71854000
2019-09-26,297.63,297.86,295.45,297.,270.0841,56179700
2019-09-27,297.83,297.95,293.69,295.4,268.6291,84746600
2019-09-30,295.97,297.55,295.92,296.77,269.8749,51662400
2019-10-01,297.74,298.46,293.,293.24,266.6648,88242400
2019-10-02,291.5,291.51,286.64,288.06,261.9543,122539500
2019-10-03,287.81,290.45,284.82,290.42,264.1004,85278800
2019-10-04,291.14,294.63,291.08,294.35,267.6742,65091200
2019-10-07,293.47,295.26,292.77,293.08,266.5193,59610500
2019-10-08,291.04,291.85,288.49,288.53,262.3817,95708100
2019-10-09,290.75,292.3,290.06,291.27,264.8734,62359400
2019-10-10,291.18,294.21,291.,293.24,266.6648,55296300
2019-10-11,296.27,298.74,296.14,296.28,269.4293,98720400
2019-10-14,295.93,296.67,295.57,295.95,269.1292,40394800
2019-10-15,297.1,299.7,296.97,298.88,271.7937,46754500
2019-10-16,298.37,299.16,297.92,298.4,271.3572,48928200
2019-10-17,299.68,300.24,298.52,299.28,272.1574,45736600
2019-10-18,298.69,299.4,297.03,297.97,270.9662,64304000
2019-10-21,299.42,300.21,298.94,299.99,272.8031,39048600
2019-10-22,300.58,300.9,298.91,299.01,271.9119,48594700
2019-10-23,298.73,299.94,298.5,299.88,272.7031,34352200
2019-10-24,300.91,301.07,299.46,300.37,273.1487,35453100
2019-10-25,299.74,302.2,299.68,301.6,274.2672,45205400
2019-10-28,302.94,303.85,302.91,303.3,275.8131,42147000
2019-10-29,303.,304.23,302.86,303.21,275.7313,44284900
2019-10-30,303.43,304.55,301.99,304.14,276.577,49643900
2019-10-31,304.13,304.13,301.73,303.33,275.8404,69053800
2019-11-01,304.92,306.19,304.74,306.14,278.3958,71141500
2019-11-04,307.85,308.,306.96,307.37,279.5143,60606900
2019-11-05,307.59,307.92,306.71,307.03,279.2051,42933200
2019-11-06,307.03,307.4,306.06,307.1,279.2688,46487100
2019-11-07,308.57,309.65,307.66,308.18,280.2509,54272300
2019-11-08,307.8,309.,307.03,308.94,280.942,49032100
2019-11-11,307.42,308.54,307.27,308.35,280.4055,35797300
2019-11-12,308.75,309.99,308.15,309.,280.9966,46484600
2019-11-13,307.91,309.54,307.66,309.1,281.0875,53917700
2019-11-14,308.79,309.64,308.09,309.55,281.4967,51219900
2019-11-15,311.02,311.84,310.26,311.79,283.5337,62023600
2019-11-18,311.53,312.28,311.03,312.02,283.7429,49228000
2019-11-19,312.68,312.69,311.22,311.93,283.661,67804700
2019-11-20,311.28,311.85,309.06,310.77,282.6062,79406200
2019-11-21,310.89,311.01,309.39,310.27,282.1515,54664700
2019-11-22,311.09,311.24,309.85,310.96,282.7789,44850200
2019-11-25,311.98,313.37,311.98,313.37,284.9705,48647200
2019-11-26,313.41,314.28,313.06,314.08,285.6162,37569000
2019-11-27,314.61,315.48,314.37,315.48,286.8893,44444600
2019-11-29,314.86,315.13,314.06,314.31,285.8253,36592700
2019-12-02,314.59,314.66,311.17,311.64,283.3973,75767800
2019-12-03,308.65,309.64,307.13,309.55,281.4967,73941700
2019-12-04,310.7,312.12,310.32,311.46,283.2336,49080000
2019-12-05,312.23,312.25,310.58,312.02,283.7429,40709000
2019-12-06,314.12,315.31,314.11,314.87,286.3346,48927000
2019-12-09,314.44,315.18,313.8,313.88,285.4343,34838500
2019-12-10,313.82,314.55,312.81,313.53,285.116,52649800
2019-12-11,314.03,314.7,313.44,314.42,285.9254,53429100
2019-12-12,314.43,317.99,314.17,317.13,288.3898,96389600
2019-12-13,316.87,318.67,316.02,317.32,288.5626,81503900
2019-12-16,319.22,320.15,317.25,319.5,290.545,82749700
2019-12-17,319.92,320.25,319.48,319.57,290.6086,61097700
2019-12-18,320.,320.25,319.53,319.59,290.6268,48133000
2019-12-19,319.8,320.98,319.52,320.9,291.8181,85310500
2019-12-20,320.46,321.97,319.39,320.73,293.0975,147142100
2019-12-23,321.59,321.65,321.06,321.22,293.5453,52990000
2019-12-24,321.47,321.52,320.9,321.23,293.5544,20270000
2019-12-26,321.65,322.95,321.64,322.94,295.1171,30911200
2019-12-27,323.74,323.8,322.28,322.86,295.044,42528800
2019-12-30,322.95,323.1,320.55,321.08,293.4173,49729100
2019-12-31,320.53,322.13,320.15,321.86,294.1301,57077300
2020-01-02,323.54,324.89,322.53,324.87,296.8808,59151200
2020-01-03,321.16,323.64,321.1,322.41,294.6327,77709700
2020-01-06,320.49,323.73,320.36,323.64,295.7568,55653900
2020-01-07,323.02,323.54,322.24,322.73,294.9252,40496400
2020-01-08,322.94,325.78,322.67,324.45,296.497,68296000
2020-01-09,326.16,326.73,325.52,326.65,298.5074,48473300
2020-01-10,327.29,327.46,325.2,325.71,297.6484,53029300
2020-01-13,326.39,327.96,325.92,327.95,299.6954,47086800
2020-01-14,327.47,328.62,326.84,327.45,299.2385,62832800
2020-01-15,327.35,329.02,327.26,328.19,299.9148,72056600
2020-01-16,329.7,330.92,329.45,330.92,302.4096,54050300
2020-01-17,331.7,332.18,330.85,331.95,303.3508,95846000
2020-01-21,330.9,332.18,330.82,331.3,302.7568,77742400
2020-01-22,332.24,332.95,331.17,331.34,302.7934,48914900
2020-01-23,330.63,332.17,329.41,331.72,303.1406,51963000
2020-01-24,332.44,332.53,327.36,328.77,300.4448,87578400
2020-01-27,323.03,325.12,322.66,323.5,295.6288,84062500
2020-01-28,325.06,327.85,323.6,326.89,298.7268,63834000
2020-01-29,328.38,328.63,326.4,326.62,298.48,53888900
2020-01-30,324.36,327.91,323.54,327.68,299.4487,75491800
2020-01-31,327.,327.17,320.73,321.73,294.0113,113845600
2020-02-03,323.35,326.16,323.22,324.12,296.1954,69083000
2020-02-04,328.07,330.01,327.72,329.06,300.7098,62573200
2020-02-05,332.27,333.09,330.67,332.86,304.1824,65951100
2020-02-06,333.91,334.19,332.8,333.98,305.2059,50359700
2020-02-07,332.82,333.99,331.6,332.2,303.5793,64139400
2020-02-10,331.23,334.75,331.19,334.68,305.8456,42070000
2020-02-11,336.16,337.02,334.68,335.26,306.3757,54864500
2020-02-12,336.83,337.65,336.43,337.42,308.3496,43992700
2020-02-13,335.86,338.12,335.56,337.06,308.0206,54501900
2020-02-14,337.51,337.73,336.2,337.6,308.514,64582200
2020-02-18,336.51,337.67,335.21,336.73,307.719,57226200
2020-02-19,337.79,339.08,337.48,338.34,309.1903,48814700
2020-02-20,337.74,338.64,333.68,336.95,307.9201,74163400
2020-02-21,335.47,335.81,332.58,333.48,304.749,113788200
2020-02-24,323.14,333.56,321.24,322.42,294.6419,161088400
2020-02-25,323.94,324.61,311.69,312.65,285.7136,218913200
2020-02-26,314.18,318.11,310.7,311.5,284.6627,194773800
2020-02-27,305.46,311.56,297.51,297.51,271.878,284353500
2020-02-28,288.7,297.89,285.54,296.26,270.7357,384975800
2020-03-02,298.21,309.16,294.46,309.09,282.4603,238703600
2020-03-03,309.5,313.84,297.57,300.24,274.3728,300139100
2020-03-04,306.12,313.1,303.33,312.86,285.9055,176613400
2020-03-05,304.98,308.47,300.01,302.46,276.4015,186366800
2020-03-06,293.15,298.78,290.23,297.46,271.8323,228667200
2020-03-09,275.3,284.19,273.45,274.23,250.6037,309417300
2020-03-10,284.64,288.52,273.5,288.42,263.5712,276444100
2020-03-11,280.7,281.94,270.88,274.36,250.7225,255316300
2020-03-12,256.,266.66,247.68,248.11,226.7341,392220700
2020-03-13,263.09,271.48,248.52,269.32,246.1167,329566100
2020-03-16,241.18,256.9,237.36,239.85,219.1857,297240000
2020-03-17,245.04,256.17,237.07,252.8,231.02,262070500
2020-03-18,236.25,248.37,228.02,240.,219.3228,327597100
2020-03-19,239.25,247.38,232.22,240.51,219.7888,289322000
2020-03-20,242.53,244.47,228.5,228.8,210.3168,347158800
2020-03-23,228.19,229.68,218.26,222.95,204.9394,326025200
2020-03-24,234.42,244.1,233.8,243.15,223.5076,235494500
2020-03-25,244.87,256.35,239.75,246.79,226.8535,299430300
2020-03-26,249.52,262.8,249.05,261.2,240.0995,257632800
2020-03-27,253.27,260.81,251.05,253.42,232.9479,224341200
2020-03-30,255.7,262.43,253.53,261.65,240.5131,171369500
2020-03-31,260.56,263.33,256.22,257.75,236.9282,194881100
2020-04-01,247.98,257.66,243.9,246.15,226.2652,189554600
2020-04-02,245.19,252.68,244.59,251.83,231.4864,177660400
2020-04-03,250.76,253.32,245.22,248.19,228.1404,135561200
2020-04-06,257.84,267.,248.17,264.86,243.4638,188061200
2020-04-07,274.21,275.03,264.89,265.13,243.712,201427200
2020-04-08,267.96,276.,265.25,274.03,251.893,153774500
2020-04-09,277.58,281.2,275.47,278.2,255.7261,189999200
2020-04-13,277.14,277.51,271.41,275.66,253.3913,114839100
2020-04-14,280.98,284.9,275.51,283.79,260.8646,134143400
2020-04-15,277.57,283.94,275.46,277.76,255.3217,121775000
2020-04-16,279.15,280.03,275.76,279.1,256.5534,131798300
2020-04-17,285.38,287.3,282.4,286.64,263.4843,146684800
2020-04-20,282.61,286.79,281.35,281.59,258.8423,100109300
2020-04-21,276.73,278.04,272.02,273.04,250.983,126385700
2020-04-22,278.35,281.,276.91,279.1,256.5534,92951600
2020-04-23,280.49,283.94,278.75,279.08,256.5351,104709700
2020-04-24,280.73,283.7,278.5,282.97,260.1108,85063200
2020-04-27,285.12,288.27,284.62,287.05,263.8612,77896600
2020-04-28,291.02,291.4,285.4,285.73,262.6478,105270000
2020-04-29,291.53,294.88,290.41,293.21,269.5236,118745600
2020-04-30,291.71,293.32,288.59,290.48,267.0141,122901700
2020-05-01,285.31,290.66,281.52,282.79,259.9454,125180000
2020-05-04,280.74,283.9,279.13,283.57,260.6623,80873200
2020-05-05,286.64,289.25,283.71,286.19,263.0707,79569900
2020-05-06,288.04,288.46,283.78,284.25,261.2874,73632600
2020-05-07,287.75,289.78,287.13,287.68,264.4403,75250400
2020-05-08,291.09,292.95,289.86,292.44,268.8158,76452400
2020-05-11,290.34,294.,289.88,292.5,268.8709,79514200
2020-05-12,293.79,294.24,286.52,286.67,263.5119,95870800
2020-05-13,286.06,287.19,278.96,281.6,258.8515,144721100
2020-05-14,278.95,285.11,272.99,284.97,261.9492,121977900
2020-05-15,282.37,286.33,281.34,286.28,263.1534,111146300
2020-05-18,293.05,296.75,292.7,295.,271.169,119703800
2020-05-19,294.35,296.21,291.95,291.97,268.3838,95189300
2020-05-20,295.82,297.87,295.57,296.93,272.9431,85861700
2020-05-21,296.79,297.67,293.69,294.88,271.0587,78293900
2020-05-22,294.57,295.63,293.22,295.44,271.5734,63958200
2020-05-26,301.93,302.19,295.46,299.08,274.9194,88951400
2020-05-27,302.12,303.57,296.87,303.53,279.0099,104817400
2020-05-28,304.65,306.84,302.24,302.97,278.4951,90405200
2020-05-29,302.46,304.96,299.47,304.32,279.7361,119090800
2020-06-01,303.62,306.21,303.06,305.55,280.8667,55758300
2020-06-02,306.55,308.13,305.1,308.08,283.1923,74267200
2020-06-03,310.24,313.22,309.94,312.18,286.9611,92567600
2020-06-04,311.11,313.,309.08,311.36,286.2074,75794400
2020-06-05,317.23,321.27,317.16,319.34,293.5427,150524700
2020-06-08,320.22,323.41,319.63,323.2,297.0909,73641200
2020-06-09,320.3,323.28,319.36,320.79,294.8756,77479200
2020-06-10,321.42,322.39,318.22,319.,293.2302,95000800
2020-06-11,311.46,312.15,300.01,300.61,276.3258,209243600
2020-06-12,308.24,309.08,298.6,304.21,279.635,194678900
2020-06-15,298.02,308.28,296.74,307.05,282.2456,135782700
2020-06-16,315.48,315.64,307.67,312.96,287.6781,137627500
2020-06-17,314.07,314.39,310.86,311.66,286.4831,83398900
2020-06-18,310.01,312.3,309.51,311.78,286.5934,80828700
2020-06-19,314.17,314.38,306.53,308.64,284.9558,135549600
2020-06-22,307.99,311.05,306.75,310.62,286.7839,74649400
2020-06-23,313.49,314.5,311.61,312.05,288.1041,68471200
2020-06-24,309.84,310.51,302.1,304.09,280.755,132813500
2020-06-25,303.47,307.64,301.28,307.35,283.7648,89468000
2020-06-26,306.16,306.39,299.42,300.05,277.025,127961000
2020-06-29,301.41,304.61,298.93,304.46,281.0966,79773300
2020-06-30,303.99,310.2,303.82,308.36,284.6973,113394800
2020-07-01,309.57,311.89,309.07,310.52,286.6915,72396500
2020-07-02,314.24,315.7,311.51,312.23,288.2703,69344200
2020-07-06,316.37,317.68,315.56,317.05,292.7204,61713800
2020-07-07,315.38,317.52,313.37,313.78,289.7014,82910000
2020-07-08,314.61,316.3,312.7,316.18,291.9172,54638600
2020-07-09,316.84,317.1,310.68,314.38,290.2553,83354200
2020-07-10,314.31,317.88,312.76,317.59,293.219,57550400
2020-07-13,320.13,322.71,314.13,314.84,290.68,102997500
2020-07-14,313.3,319.76,312.,318.92,294.4469,93657000
2020-07-15,322.41,323.04,319.27,321.85,297.1521,87196500
2020-07-16,319.79,321.28,319.09,320.79,296.1734,54622500
2020-07-17,321.88,322.57,319.74,321.72,297.0321,62774900
2020-07-20,321.43,325.13,320.62,324.32,299.4326,56308800
2020-07-21,326.45,326.93,323.94,325.01,300.0696,57292200
2020-07-22,324.62,327.2,324.5,326.86,301.7776,57792900
2020-07-23,326.47,327.23,321.48,322.96,298.1769,75738000
2020-07-24,320.95,321.99,319.25,320.88,296.2565,73766600
2020-07-27,321.63,323.41,320.77,323.22,298.417,48293000
2020-07-28,322.43,323.64,320.85,321.17,296.5243,57495000
2020-07-29,322.12,325.73,322.08,325.12,300.1712,48454200
2020-07-30,321.9,324.41,319.64,323.96,299.1002,61861700
2020-07-31,325.9,326.63,321.33,326.52,301.4637,84986800
2020-08-03,328.32,329.62,327.73,328.79,303.5595,53077900
2020-08-04,327.86,330.06,327.86,330.06,304.7321,41917900
2020-08-05,331.47,332.39,331.18,332.11,306.6248,42697700
2020-08-06,331.48,334.46,331.13,334.33,308.6744,43679400
2020-08-07,333.28,334.88,332.3,334.57,308.896,57308300
2020-08-10,335.06,335.77,332.96,335.57,309.8193,44282100
2020-08-11,336.85,337.54,332.01,332.8,307.2618,69601100
2020-08-12,335.44,338.28,335.41,337.44,311.5458,53774400
2020-08-13,336.61,338.25,335.83,336.83,310.9826,41816100
2020-08-14,336.41,337.42,335.62,336.84,310.9918,47260400
2020-08-17,337.94,338.34,336.85,337.91,311.9797,35481000
2020-08-18,338.34,339.1,336.61,338.64,312.6537,38733900
2020-08-19,339.05,339.61,336.62,337.23,311.3519,68054200
2020-08-20,335.36,338.8,335.22,338.28,312.3213,42207800
2020-08-21,337.92,339.72,337.55,339.48,313.4292,55106600
2020-08-24,342.12,343.,339.45,342.92,316.6052,48588700
2020-08-25,343.53,344.21,342.27,344.12,317.7132,38463400
2020-08-26,344.76,347.86,344.17,347.57,320.8984,50790200
2020-08-27,348.51,349.9,346.53,348.33,321.6001,58034100
2020-08-28,349.44,350.72,348.15,350.58,323.6774,48588900
2020-08-31,350.35,351.3,349.06,349.31,322.5049,66099200
2020-09-01,350.21,352.71,349.24,352.6,325.5424,54908700
2020-09-02,354.67,358.75,353.43,357.7,330.2511,69540000
2020-09-03,355.87,356.38,342.59,345.39,318.8857,148011100
2020-09-04,346.13,347.83,334.87,342.57,316.2821,139156300
2020-09-08,336.71,342.64,332.88,333.21,307.6404,114465300
2020-09-09,337.55,342.46,336.61,339.79,313.7154,91462300
2020-09-10,341.82,342.53,332.85,333.89,308.2682,90569500
2020-09-11,335.82,336.97,331.,334.06,308.4251,84680200
2020-09-14,337.49,340.38,334.22,338.46,312.4875,65605700
2020-09-15,341.12,342.02,338.47,340.17,314.0663,52920900
2020-09-16,341.51,343.06,338.52,338.82,312.8199,82096000
2020-09-17,333.56,337.7,332.99,335.84,310.0685,91523300
2020-09-18,335.37,335.49,327.97,330.65,306.499,105877900
2020-09-21,325.7,327.13,321.73,326.97,303.0878,99450800
2020-09-22,328.57,330.9,325.86,330.3,306.1746,63612100
2020-09-23,330.9,331.2,322.1,322.64,299.0741,93112200
2020-09-24,321.22,326.8,319.8,323.5,299.8713,76681300
2020-09-25,322.58,329.58,321.64,328.73,304.7193,71069400
2020-09-28,333.22,334.96,332.15,334.19,309.7805,64584600
2020-09-29,333.97,334.77,331.62,332.37,308.0934,51304000
2020-09-30,333.09,338.29,332.88,334.89,310.4293,104081100
2020-10-01,337.69,338.74,335.01,337.04,312.4223,88698700
2020-10-02,331.7,337.01,331.19,333.84,309.456,89431100
2020-10-05,336.06,339.96,336.01,339.76,314.9436,45713100
2020-10-06,339.91,342.17,334.38,334.93,310.4664,90128900
2020-10-07,338.12,341.63,338.09,340.76,315.8706,56999600
2020-10-08,342.85,343.85,341.86,343.78,318.67,45242500
2020-10-09,345.56,347.35,344.89,346.85,321.5158,59528600
2020-10-12,349.59,354.02,349.06,352.43,326.6882,80388500
2020-10-13,352.28,352.47,349.09,350.13,324.5562,73255500
2020-10-14,350.75,351.93,347.14,347.93,322.5169,57727900
2020-10-15,343.71,348.02,343.13,347.5,322.1183,60357700
2020-10-16,348.96,350.75,347.1,347.29,321.9236,89501900
2020-10-19,348.65,349.33,341.04,342.01,317.0293,68425600
2020-10-20,343.46,346.88,342.64,343.38,318.2992,60051900
2020-10-21,343.33,345.67,342.4,342.73,317.6967,63575000
2020-10-22,342.96,345.24,340.65,344.61,319.4394,55399300
2020-10-23,345.93,345.99,343.13,345.78,320.5239,49143900
2020-10-26,342.13,342.98,335.62,339.39,314.6007,91473000
2020-10-27,339.76,340.12,337.99,338.22,313.5161,65994100
2020-10-28,332.1,338.25,326.13,326.66,302.8005,127094300
2020-10-29,326.91,333.4,325.09,329.98,305.878,90597700
2020-10-30,328.28,329.69,322.6,326.54,302.6892,120287300
2020-11-02,330.2,332.36,327.24,330.2,306.0819,86068300
2020-11-03,333.69,338.25,330.29,336.03,311.4861,93294200
2020-11-04,340.86,347.94,339.59,343.54,318.4475,126959700
2020-11-05,349.24,352.19,348.86,350.24,324.6582,82039700
2020-11-06,349.93,351.51,347.65,350.16,324.584,74973000
2020-11-09,363.97,364.38,354.06,354.56,328.6626,172304200
